record_id,month,day,year,Avg1,Avg2
5414029,11,1,1860,43.4318,33.1412
5414030,12,1,1860,39.9488,34.349
5414031,1,1,1861,21.2378,34.2356
5414032,2,1,1861,30.9344,33.3068
5414033,3,1,1861,38.7626,33.2186
5414034,4,1,1861,42.0584,33.6902
5414035,5,1,1861,51.0098,34.4678
5414036,6,1,1861,64.1444,34.7162
5414037,7,1,1861,70.1006,34.0052
5414038,8,1,1861,68.27,33.3986
5414039,9,1,1861,61.2878,32.9324
5414040,10,1,1861,49.9388,33.449
5414041,11,1,1861,50.7272,34.07
5414042,12,1,1861,32.0846,36.8654
5414043,1,1,1862,28.5674,35.141
5414044,2,1,1862,23.837,34.9556
5414045,3,1,1862,39.8786,35.4236
5414046,4,1,1862,49.1252,34.0538
5414047,5,1,1862,59.0684,35.3534
5414048,6,1,1862,68.045,34.2788
5414049,7,1,1862,70.6442,33.6398
5414050,8,1,1862,68.9144,33.6902
5414051,9,1,1862,62.2364,34.2572
5414052,10,1,1862,50.5994,34.2536
5414053,11,1,1862,39.7166,34.907
5414054,12,1,1862,27.581,37.3136
5414055,1,1,1863,35.2832,36.3452
5414056,2,1,1863,34.2212,38.7734
5414057,3,1,1863,41.5508,33.17
5414058,4,1,1863,42.9278,36.3542
5414059,5,1,1863,60.2258,33.9008
5414060,6,1,1863,64.3748,35.2634
5414061,7,1,1863,68.3312,34.5128
5414062,8,1,1863,69.4382,33.2042
5414063,9,1,1863,66.4592,33.5876
5414064,10,1,1863,53.5856,33.3626
5414065,11,1,1863,46.7222,34.4984
5414066,12,1,1863,35.5514,34.7612
5414067,1,1,1864,23.7866,34.0916
5414068,2,1,1864,33.6002,35.6072
5414069,3,1,1864,43.2338,34.0394
5414070,4,1,1864,45.3146,33.62
5414071,5,1,1864,52.2572,33.3482
5414072,6,1,1864,67.0892,33.9494
5414073,7,1,1864,66.1406,33.5264
5414074,8,1,1864,68.0108,33.908
5414075,9,1,1864,62.0834,34.1654
5414076,10,1,1864,51.404,34.1456
5414077,11,1,1864,44.4308,34.9358
5414078,12,1,1864,31.2044,35.1554
5414079,1,1,1865,39.488,34.4354
5414080,2,1,1865,29.8274,35.2364
5414081,3,1,1865,36.3452,34.4102
5414082,4,1,1865,43.8692,33.9314
5414083,5,1,1865,57.6878,34.3886
5414084,6,1,1865,60.5714,34.4228
5414085,7,1,1865,70.3814,33.3176
5414086,8,1,1865,69.5948,33.9818
5414087,9,1,1865,57.38,34.0016
5414088,10,1,1865,56.1056,34.754
5414089,11,1,1865,47.2784,33.7982
5414090,12,1,1865,34.3022,35.3264
5414091,1,1,1866,35.0402,33.6434
5414092,2,1,1866,32.8424,33.5984
5414093,3,1,1866,43.1384,34.1366
5414094,4,1,1866,46.3028,33.6776
5414095,5,1,1866,53.9528,34.1888
5414096,6,1,1866,66.5582,33.0512
5414097,7,1,1866,70.7828,33.9134
5414098,8,1,1866,68.1368,34.2644
5414099,9,1,1866,65.8832,33.2006
5414100,10,1,1866,46.7006,33.458
5414101,11,1,1866,43.0754,33.3626
5414102,12,1,1866,36.3866,33.9656
5414103,1,1,1867,41.621,35.3336
5414104,2,1,1867,35.7512,35.3354
5414105,3,1,1867,31.2116,33.998
5414106,4,1,1867,48.0164,33.9674
5414107,5,1,1867,57.3332,33.5588
5414108,6,1,1867,61.5272,33.8918
5414109,7,1,1867,69.9062,34.1762
5414110,8,1,1867,66.7976,33.9368
5414111,9,1,1867,60.4634,33.6578
5414112,10,1,1867,54.2192,33.2834
5414113,11,1,1867,39.4322,36.0662
5414114,12,1,1867,37.3856,36.0554
5414115,1,1,1868,32.7974,33.6074
5414116,2,1,1868,28.3514,35.7026
5414117,3,1,1868,35.3318,33.5354
5414118,4,1,1868,44.123,34.0142
5414119,5,1,1868,56.3144,34.232
5414120,6,1,1868,67.28,33.9242
5414121,7,1,1868,68.6696,33.1232
5414122,8,1,1868,70.4228,33.3446
5414123,9,1,1868,65.093,34.5128
5414124,10,1,1868,57.128,33.4796
5414125,11,1,1868,42.737,34.2068
5414126,12,1,1868,40.2998,34.5128
5414127,1,1,1869,24.8738,35.4632
5414128,2,1,1869,38.2136,35.6666
5414129,3,1,1869,42.4418,34.5812
5414130,4,1,1869,45.8366,34.457
5414131,5,1,1869,59.1098,33.5732
5414132,6,1,1869,64.7492,33.26
5414133,7,1,1869,66.9866,33.0152
5414134,8,1,1869,71.924,33.5858
5414135,9,1,1869,61.1276,33.5084
5414136,10,1,1869,56.9102,34.7936
5414137,11,1,1869,47.8616,34.8836
5414138,12,1,1869,41.9216,34.43
5414139,1,1,1870,36.8384,34.0574
5414140,2,1,1870,23.1494,34.9448
5414141,3,1,1870,35.9186,33.5066
5414142,4,1,1870,42.422,33.7208
5414143,5,1,1870,59.1548,33.6344
5414144,6,1,1870,62.6666,33.9512
5414145,7,1,1870,69.008,33.224
5414146,8,1,1870,67.082,32.7722
5414147,9,1,1870,57.8822,33.3698
5414148,10,1,1870,50.1674,34.043
5414149,11,1,1870,53.5874,34.466
5414150,12,1,1870,37.1948,33.5822
5414151,1,1,1871,30.29,33.404
5414152,2,1,1871,26.105,35.8898
5414153,3,1,1871,35.0348,33.44
5414154,4,1,1871,45.1364,33.26
5414155,5,1,1871,52.9142,34.142
5414156,6,1,1871,63.1652,33.0656
5414157,7,1,1871,71.2472,32.8658
5414158,8,1,1871,71.7422,32.7614
5414159,9,1,1871,59.6786,33.0422
5414160,10,1,1871,48.0416,33.3536
5414161,11,1,1871,49.5158,33.251
5414162,12,1,1871,34.6658,35.4722
5414163,1,1,1872,36.8672,36.221
5414164,2,1,1872,23.2556,36.3776
5414165,3,1,1872,39.5276,33.9944
5414166,4,1,1872,51.3284,35.2148
5414167,5,1,1872,64.7654,35.1284
5414168,6,1,1872,63.0842,33.458
5414169,7,1,1872,68.135,33.3248
5414170,8,1,1872,69.5714,33.9926
5414171,9,1,1872,64.823,33.5426
5414172,10,1,1872,55.1876,32.8532
5414173,11,1,1872,51.3572,33.6992
5414174,12,1,1872,41.6534,35.7638
5414175,1,1,1873,39.3764,33.935
5414176,2,1,1873,31.8686,33.5084
5414177,3,1,1873,39.5618,33.467
5414178,4,1,1873,47.0822,34.5326
5414179,5,1,1873,56.0804,33.5426
5414180,6,1,1873,64.5836,33.2762
5414181,7,1,1873,70.5524,32.8226
5414182,8,1,1873,71.501,32.7866
5414183,9,1,1873,61.1492,34.1852
5414184,10,1,1873,55.6898,33.0188
5414185,11,1,1873,45.4352,33.6524
5414186,12,1,1873,38.0084,34.3184
5414187,1,1,1874,32.6894,34.9646
5414188,2,1,1874,30.3332,33.854
5414189,3,1,1874,32.0882,34.7648
5414190,4,1,1874,47.7374,32.5382
5414191,5,1,1874,52.4426,33.0836
5414192,6,1,1874,64.8734,33.5606
5414193,7,1,1874,69.1646,33.6164
5414194,8,1,1874,71.5694,32.9432
5414195,9,1,1874,64.076,33.0404
5414196,10,1,1874,54.3128,32.9738
5414197,11,1,1874,44.591,33.3824
5414198,12,1,1874,47.3432,34.7864
5414199,1,1,1875,31.5842,33.305
5414200,2,1,1875,28.5692,33.7424
5414201,3,1,1875,25.7954,35.2796
5414202,4,1,1875,40.6364,33.62
5414203,5,1,1875,56.0372,32.6372
5414204,6,1,1875,70.9034,33.3302
5414205,7,1,1875,70.8584,33.6668
5414206,8,1,1875,68.2718,33.1394
5414207,9,1,1875,56.6636,33.0026
5414208,10,1,1875,52.7126,33.764
5414209,11,1,1875,45.9518,33.035
5414210,12,1,1875,28.166,33.9944
5414211,1,1,1876,25.0034,34.529
5414212,2,1,1876,32.2124,33.1376
5414213,3,1,1876,43.2878,34.8602
5414214,4,1,1876,50.0612,35.3264
5414215,5,1,1876,54.8222,33.5642
5414216,6,1,1876,65.7428,34.151
5414217,7,1,1876,69.6218,33.602
5414218,8,1,1876,68.9504,33.0566
5414219,9,1,1876,63.8798,33.4562
5414220,10,1,1876,50.8676,34.7468
5414221,11,1,1876,38.3108,34.0304
5414222,12,1,1876,37.58,37.346
5414223,1,1,1877,32.459,39.398
5414224,2,1,1877,31.2476,35.0978
5414225,3,1,1877,38.7698,33.0116
5414226,4,1,1877,45.77,34.5542
5414227,5,1,1877,55.6358,33.1556
5414228,6,1,1877,64.598,35.3246
5414229,7,1,1877,68.1188,34.709
5414230,8,1,1877,70.4408,32.891
5414231,9,1,1877,60.3356,33.1556
5414232,10,1,1877,50.2736,33.7244
5414233,11,1,1877,46.427,33.7154
5414234,12,1,1877,37.1912,35.6486
5414235,1,1,1878,29.8004,34.4642
5414236,2,1,1878,32.297,33.8018
5414237,3,1,1878,36.8888,33.4202
5414238,4,1,1878,47.2586,33.575
5414239,5,1,1878,56.6186,33.0134
5414240,6,1,1878,65.1578,34.3706
5414241,7,1,1878,66.5564,33.107
5414242,8,1,1878,68.6786,33.1412
5414243,9,1,1878,65.9516,33.5048
5414244,10,1,1878,58.3088,34.5812
5414245,11,1,1878,52.7,34.1492
5414246,12,1,1878,43.2896,34.4372
5414247,1,1,1879,31.5194,34.8908
5414248,2,1,1879,40.4924,33.5192
5414249,3,1,1879,36.5576,32.9612
5414250,4,1,1879,49.4564,34.106
5414251,5,1,1879,57.5078,33.7766
5414252,6,1,1879,67.1378,33.2582
5414253,7,1,1879,69.1754,34.2266
5414254,8,1,1879,67.7246,33.9944
5414255,9,1,1879,63.212,34.2086
5414256,10,1,1879,53.8466,33.2744
5414257,11,1,1879,42.3896,33.359
5414258,12,1,1879,29.669,33.4598
5414259,1,1,1880,24.1412,34.4408
5414260,2,1,1880,25.3562,34.3058
5414261,3,1,1880,30.4178,33.7298
5414262,4,1,1880,45.6044,33.5372
5414263,5,1,1880,54.3218,32.999
5414264,6,1,1880,64.7798,32.7812
5414265,7,1,1880,70.6442,33.2762
5414266,8,1,1880,68.2502,33.1142
5414267,9,1,1880,60.593,34.0052
5414268,10,1,1880,54.8492,32.8694
5414269,11,1,1880,46.7204,34.5308
5414270,12,1,1880,38.2298,33.0602
5414271,1,1,1881,29.039,33.539
5414272,2,1,1881,29.0714,33.8666
5414273,3,1,1881,35.8736,32.9252
5414274,4,1,1881,44.0006,33.1232
5414275,5,1,1881,55.9994,33.2474
5414276,6,1,1881,61.943,33.1556
5414277,7,1,1881,68.333,32.8208
5414278,8,1,1881,69.026,33.0206
5414279,9,1,1881,59.8982,34.5362
5414280,10,1,1881,50.054,32.873
5414281,11,1,1881,41.5184,33.6056
5414282,12,1,1881,34.1942,33.4796
5414283,1,1,1882,34.9592,32.657
5414284,2,1,1882,31.3322,33.449
5414285,3,1,1882,42.3896,32.981
5414286,4,1,1882,46.571,32.7992
5414287,5,1,1882,56.8706,33.296
5414288,6,1,1882,62.4182,32.8046
5414289,7,1,1882,73.5512,32.6966
5414290,8,1,1882,69.5282,33.3158
5414291,9,1,1882,64.391,32.828
5414292,10,1,1882,50.2736,32.909
5414293,11,1,1882,48.4232,34.3364
5414294,12,1,1882,37.7006,33.6308
5414295,1,1,1883,26.1788,33.566
5414296,2,1,1883,25.916,34.7468
5414297,3,1,1883,33.2384,33.296
5414298,4,1,1883,43.0088,33.0962
5414299,5,1,1883,57.8642,33.098
5414300,6,1,1883,66.4646,32.7524
5414301,7,1,1883,72.9158,33.3338
5414302,8,1,1883,70.2032,32.9954
5414303,9,1,1883,65.1902,33.341
5414304,10,1,1883,55.4684,33.1358
5414305,11,1,1883,48.0056,33.0332
5414306,12,1,1883,36.6278,33.6146
5414307,1,1,1884,31.3052,33.3086
5414308,2,1,1884,35.3246,33.1556
5414309,3,1,1884,36.698,34.2806
5414310,4,1,1884,44.1554,33.0962
5414311,5,1,1884,56.12,33.0836
5414312,6,1,1884,62.564,33.1178
5414313,7,1,1884,69.0638,33.0476
5414314,8,1,1884,65.4206,33.3446
5414315,9,1,1884,58.8506,33.1304
5414316,10,1,1884,53.285,33.0764
5414317,11,1,1884,41.5886,32.8154
5414318,12,1,1884,43.1546,33.5264
5414319,1,1,1885,28.4756,32.9324
5414320,2,1,1885,33.4058,32.9594
5414321,3,1,1885,38.3576,33.0278
5414322,4,1,1885,47.5466,33.1952
5414323,5,1,1885,57.7688,33.0224
5414324,6,1,1885,66.8174,33.5552
5414325,7,1,1885,71.69,33.3626
5414326,8,1,1885,66.9326,33.2582
5414327,9,1,1885,62.0348,32.8298
5414328,10,1,1885,58.1306,32.8496
5414329,11,1,1885,44.2724,33.3518
5414330,12,1,1885,37.3946,34.1078
5414331,1,1,1886,38.7032,33.1826
5414332,2,1,1886,29.7824,34.1078
5414333,3,1,1886,33.593,33.3212
5414334,4,1,1886,46.4882,33.1142
5414335,5,1,1886,57.443,32.963
5414336,6,1,1886,64.5998,32.6048
5414337,7,1,1886,66.2324,32.6156
5414338,8,1,1886,69.422,32.702
5414339,9,1,1886,62.5406,32.7182
5414340,10,1,1886,51.6506,32.828
5414341,11,1,1886,46.751,32.945
5414342,12,1,1886,48.5024,34.9718
5414343,1,1,1887,35.4452,33.6578
5414344,2,1,1887,28.067,34.3652
5414345,3,1,1887,37.6034,33.3302
5414346,4,1,1887,44.8628,32.9846
5414347,5,1,1887,60.5768,32.8046
5414348,6,1,1887,61.079,32.7596
5414349,7,1,1887,69.098,33.323
5414350,8,1,1887,68.999,32.8892
5414351,9,1,1887,66.0578,33.161
5414352,10,1,1887,53.4596,33.0404
5414353,11,1,1887,49.0136,33.1808
5414354,12,1,1887,42.449,33.7676
5414355,1,1,1888,25.8782,33.9818
5414356,2,1,1888,26.978,34.871
5414357,3,1,1888,38.1326,33.5984
5414358,4,1,1888,48.9092,33.4346
5414359,5,1,1888,56.795,33.1772
5414360,6,1,1888,63.2246,32.972
5414361,7,1,1888,68.738,32.6408
5414362,8,1,1888,68.3636,32.9702
5414363,9,1,1888,61.9592,33.134
5414364,10,1,1888,55.5512,33.8792
5414365,11,1,1888,39.9002,33.044
5414366,12,1,1888,32.081,34.0736
5414367,1,1,1889,24.5264,33.8882
5414368,2,1,1889,34.367,33.2204
5414369,3,1,1889,34.0106,33.6686
5414370,4,1,1889,47.0228,33.134
5414371,5,1,1889,58.4006,33.0962
5414372,6,1,1889,64.4054,32.4446
5414373,7,1,1889,72.3992,32.666
5414374,8,1,1889,70.2644,32.8406
5414375,9,1,1889,57.7346,32.504
5414376,10,1,1889,57.3062,32.5274
5414377,11,1,1889,46.7744,33.5012
5414378,12,1,1889,30.5996,34.3616
5414379,1,1,1890,32.7956,33.7856
5414380,2,1,1890,26.6198,33.7298
5414381,3,1,1890,39.7274,33.5948
5414382,4,1,1890,49.9586,32.954
5414383,5,1,1890,58.964,33.1142
5414384,6,1,1890,61.817,32.7938
5414385,7,1,1890,72.05,32.8586
5414386,8,1,1890,74.372,33.0494
5414387,9,1,1890,61.5596,32.8046
5414388,10,1,1890,52.0232,32.7668
5414389,11,1,1890,47.3234,33.1214
5414390,12,1,1890,27.1598,34.7306
5414391,1,1,1891,28.3136,33.2672
5414392,2,1,1891,24.2942,33.3122
5414393,3,1,1891,38.9138,32.9702
5414394,4,1,1891,44.2832,32.945
5414395,5,1,1891,58.3016,32.6678
5414396,6,1,1891,65.759,32.8676
5414397,7,1,1891,72.0914,33.0674
5414398,8,1,1891,71.5694,32.918
5414399,9,1,1891,62.9366,32.99
5414400,10,1,1891,53.3498,32.7524
5414401,11,1,1891,42.845,32.9252
5414402,12,1,1891,38.0624,33.3194
5414403,1,1,1892,30.038,33.0908
5414404,2,1,1892,35.7818,32.8658
5414405,3,1,1892,36.5936,33.449
5414406,4,1,1892,47.147,32.6318
5414407,5,1,1892,58.9244,32.8082
5414408,6,1,1892,68.0756,32.9594
5414409,7,1,1892,68.6948,32.8118
5414410,8,1,1892,71.0924,33.2582
5414411,9,1,1892,67.8812,32.9486
5414412,10,1,1892,57.3188,32.5994
5414413,11,1,1892,41.0054,33.1862
5414414,12,1,1892,34.592,33.548
5414415,1,1,1893,20.336,33.5408
5414416,2,1,1893,30.2216,34.025
5414417,3,1,1893,36.2336,33.098
5414418,4,1,1893,39.4934,32.8172
5414419,5,1,1893,53.6432,32.7596
5414420,6,1,1893,62.2022,33.1592
5414421,7,1,1893,68.4176,32.873
5414422,8,1,1893,69.134,33.0458
5414423,9,1,1893,60.8666,32.873
5414424,10,1,1893,55.6988,32.7722
5414425,11,1,1893,47.786,32.666
5414426,12,1,1893,37.2218,33.6614
5414427,1,1,1894,25.781,33.4022
5414428,2,1,1894,32.8208,33.8972
5414429,3,1,1894,38.4224,33.3176
5414430,4,1,1894,45.9158,32.8586
5414431,5,1,1894,55.5656,32.8478
5414432,6,1,1894,60.9656,32.6966
5414433,7,1,1894,70.304,32.5382
5414434,8,1,1894,69.881,32.747
5414435,9,1,1894,58.3736,32.7272
5414436,10,1,1894,55.2704,32.576
5414437,11,1,1894,42.1538,32.954
5414438,12,1,1894,36.3506,33.0386
5414439,1,1,1895,43.0088,34.2968
5414440,2,1,1895,32.6624,34.1816
5414441,3,1,1895,36.9698,33.3302
5414442,4,1,1895,45.905,32.7992
5414443,5,1,1895,55.4036,32.7506
5414444,6,1,1895,63.3668,32.8928
5414445,7,1,1895,72.671,32.9054
5414446,8,1,1895,70.187,32.639
5414447,9,1,1895,61.0484,32.5994
5414448,10,1,1895,57.2972,32.8154
5414449,11,1,1895,45.8672,32.5508
5414450,12,1,1895,33.485,33.2528
5414451,1,1,1896,22.5824,34.2716
5414452,2,1,1896,29.39,33.0638
5414453,3,1,1896,35.789,32.7398
5414454,4,1,1896,41.0612,32.684
5414455,5,1,1896,54.95,32.7236
5414456,6,1,1896,64.697,32.4968
5414457,7,1,1896,69.4292,32.72
5414458,8,1,1896,71.7206,33.1034
5414459,9,1,1896,64.9706,33.0278
5414460,10,1,1896,61.3868,32.981
5414461,11,1,1896,43.6316,33.3608
5414462,12,1,1896,38.6276,32.774
5414463,1,1,1897,31.5608,34.313
5414464,2,1,1897,33.9638,33.5192
5414465,3,1,1897,40.6148,32.9378
5414466,4,1,1897,49.6796,33.053
5414467,5,1,1897,59.5328,32.5418
5414468,6,1,1897,65.9876,33.539
5414469,7,1,1897,72.3272,33.1214
5414470,8,1,1897,72.1418,32.7038
5414471,9,1,1897,66.1046,33.2834
5414472,10,1,1897,53.5532,32.9144
5414473,11,1,1897,38.4206,32.918
5414474,12,1,1897,33.3266,32.9918
5414475,1,1,1898,34.0016,33.539
5414476,2,1,1898,34.2572,33.0278
5414477,3,1,1898,32.612,33.1232
5414478,4,1,1898,44.6144,33.0512
5414479,5,1,1898,58.073,32.9252
5414480,6,1,1898,61.8404,32.8766
5414481,7,1,1898,68.4284,32.6876
5414482,8,1,1898,69.5948,32.9108
5414483,9,1,1898,60.773,32.5274
5414484,10,1,1898,52.772,32.621
5414485,11,1,1898,47.5772,32.8406
5414486,12,1,1898,41.9648,33.4022
5414487,1,1,1899,40.3988,33.242
5414488,2,1,1899,35.0492,33.3176
5414489,3,1,1899,37.5764,33.017
5414490,4,1,1899,48.7544,32.7002
5414491,5,1,1899,59.4716,32.7776
5414492,6,1,1899,62.3804,32.6876
5414493,7,1,1899,69.6668,32.7164
5414494,8,1,1899,66.9902,32.486
5414495,9,1,1899,64.0742,33.0638
5414496,10,1,1899,52.6046,32.4428
5414497,11,1,1899,45.473,32.9972
5414498,12,1,1899,30.3602,33.0854
5414499,1,1,1900,34.1096,33.0026
5414500,2,1,1900,36.4838,32.711
5414501,3,1,1900,34.7054,33.2078
5414502,4,1,1900,45.6764,32.7974
5414503,5,1,1900,57.2918,32.684
5414504,6,1,1900,64.2398,32.954
5414505,7,1,1900,71.438,33.2834
5414506,8,1,1900,72.7016,33.1988
5414507,9,1,1900,60.3068,32.99
5414508,10,1,1900,57.488,32.882
5414509,11,1,1900,44.7008,33.2312
5414510,12,1,1900,41.5832,33.0692
5414511,1,1,1901,29.435,33.1124
5414512,2,1,1901,33.134,33.5192
5414513,3,1,1901,40.4024,32.8028
5414514,4,1,1901,47.7932,33.296
5414515,5,1,1901,57.7832,33.4742
5414516,6,1,1901,69.3428,33.0548
5414517,7,1,1901,70.1276,32.9792
5414518,8,1,1901,70.538,33.0908
5414519,9,1,1901,60.413,33.116
5414520,10,1,1901,53.1338,32.6444
5414521,11,1,1901,42.4922,32.81
5414522,12,1,1901,44.807,32.6444
5414523,1,1,1902,39.5546,33.5624
5414524,2,1,1902,36.4208,32.9108
5414525,3,1,1902,37.3604,32.4968
5414526,4,1,1902,44.8466,33.035
5414527,5,1,1902,54.1994,33.0476
5414528,6,1,1902,64.8248,32.8514
5414529,7,1,1902,66.1676,32.468
5414530,8,1,1902,69.9926,32.5742
5414531,9,1,1902,60.3788,32.6912
5414532,10,1,1902,51.9062,32.4554
5414533,11,1,1902,35.9762,32.468
5414534,12,1,1902,29.345,33.0998
5414535,1,1,1903,32.342,32.918
5414536,2,1,1903,36.5702,33.5714
5414537,3,1,1903,39.6986,33.0098
5414538,4,1,1903,48.245,32.7092
5414539,5,1,1903,57.5132,32.4266
5414540,6,1,1903,64.967,32.4806
5414541,7,1,1903,68.639,32.7056
5414542,8,1,1903,69.4166,32.5058
5414543,9,1,1903,62.7152,32.7236
5414544,10,1,1903,54.8852,32.6354
5414545,11,1,1903,46.9526,33.0008
5414546,12,1,1903,38.0732,32.7776
5414547,1,1,1904,28.526,33.206
5414548,2,1,1904,38.1848,32.8838
5414549,3,1,1904,33.8882,33.0566
5414550,4,1,1904,44.3588,32.6912
5414551,5,1,1904,55.1084,32.8118
5414552,6,1,1904,63.3434,32.8226
5414553,7,1,1904,69.3032,32.8028
5414554,8,1,1904,69.5408,32.99
5414555,9,1,1904,61.0808,32.7686
5414556,10,1,1904,55.4828,32.72
5414557,11,1,1904,42.8234,32.8586
5414558,12,1,1904,39.7508,32.7218
5414559,1,1,1905,27.6584,33.6884
5414560,2,1,1905,31.4654,32.7794
5414561,3,1,1905,35.483,32.9162
5414562,4,1,1905,45.4532,33.2402
5414563,5,1,1905,57.8138,32.5886
5414564,6,1,1905,64.9058,32.5796
5414565,7,1,1905,70.9844,32.7542
5414566,8,1,1905,72.9104,32.4914
5414567,9,1,1905,64.3064,32.4968
5414568,10,1,1905,55.373,33.1376
5414569,11,1,1905,51.305,32.9648
5414570,12,1,1905,37.4972,32.6084
5414571,1,1,1906,35.3498,33.2384
5414572,2,1,1906,34.6622,32.7128
5414573,3,1,1906,43.2248,33.1736
5414574,4,1,1906,48.9272,32.918
5414575,5,1,1906,60.3266,32.855
5414576,6,1,1906,66.6464,32.8226
5414577,7,1,1906,69.4328,32.6156
5414578,8,1,1906,66.8498,33.2348
5414579,9,1,1906,59.765,32.7722
5414580,10,1,1906,49.6238,32.7758
5414581,11,1,1906,47.3486,32.8028
5414582,12,1,1906,40.2494,33.4274
5414583,1,1,1907,28.3694,32.9504
5414584,2,1,1907,26.2238,32.756
5414585,3,1,1907,32.063,33.3914
5414586,4,1,1907,42.6812,33.3608
5414587,5,1,1907,62.3894,32.6534
5414588,6,1,1907,64.7744,32.405
5414589,7,1,1907,69.305,32.5796
5414590,8,1,1907,69.0836,32.5778
5414591,9,1,1907,61.07,32.6444
5414592,10,1,1907,56.5358,33.1016
5414593,11,1,1907,39.8174,32.9792
5414594,12,1,1907,38.0228,32.927
5414595,1,1,1908,32.1584,33.1574
5414596,2,1,1908,36.0302,32.9972
5414597,3,1,1908,36.7682,32.81
5414598,4,1,1908,44.8484,32.8658
5414599,5,1,1908,58.9982,32.7362
5414600,6,1,1908,64.3244,32.9108
5414601,7,1,1908,68.3402,32.7668
5414602,8,1,1908,68.4608,32.36
5414603,9,1,1908,60.8612,32.7794
5414604,10,1,1908,50.468,32.621
5414605,11,1,1908,37.5908,32.7524
5414606,12,1,1908,33.0152,33.0278
5414607,1,1,1909,26.6522,32.8082
5414608,2,1,1909,24.9494,32.6534
5414609,3,1,1909,36.8888,32.6012
5414610,4,1,1909,45.0644,32.7866
5414611,5,1,1909,57.0902,32.5148
5414612,6,1,1909,63.1202,32.8982
5414613,7,1,1909,70.5398,32.8154
5414614,8,1,1909,71.6792,32.5076
5414615,9,1,1909,68.9846,32.639
5414616,10,1,1909,58.4042,32.6912
5414617,11,1,1909,46.9886,32.864
5414618,12,1,1909,42.1898,33.0872
5414619,1,1,1910,35.4776,33.3176
5414620,2,1,1910,38.4674,32.855
5414621,3,1,1910,37.6016,32.7812
5414622,4,1,1910,48.1802,32.774
5414623,5,1,1910,57.6176,32.6138
5414624,6,1,1910,65.0768,32.576
5414625,7,1,1910,68.9252,32.6732
5414626,8,1,1910,68.2664,32.5976
5414627,9,1,1910,62.8232,32.513
5414628,10,1,1910,50.972,32.7704
5414629,11,1,1910,48.776,32.5652
5414630,12,1,1910,41.0306,33.3284
5414631,1,1,1911,30.7652,32.684
5414632,2,1,1911,20.2586,33.521
5414633,3,1,1911,33.611,33.3788
5414634,4,1,1911,45.5108,32.9342
5414635,5,1,1911,59.5472,32.6678
5414636,6,1,1911,62.069,32.9702
5414637,7,1,1911,68.0342,32.6876
5414638,8,1,1911,69.6074,32.4554
5414639,9,1,1911,61.2194,32.63
5414640,10,1,1911,54.41,32.6804
5414641,11,1,1911,49.3196,32.8928
5414642,12,1,1911,37.4756,33.2258
5414643,1,1,1912,28.0598,33.2438
5414644,2,1,1912,33.3032,32.9234
5414645,3,1,1912,41.1602,33.1862
5414646,4,1,1912,44.0546,32.9432
5414647,5,1,1912,52.8836,32.9306
5414648,6,1,1912,64.1876,32.7056
5414649,7,1,1912,65.5934,32.5472
5414650,8,1,1912,66.9074,32.6066
5414651,9,1,1912,60.4256,32.5634
5414652,10,1,1912,46.9076,33.2384
5414653,11,1,1912,44.681,32.8388
5414654,12,1,1912,41.9306,32.738
5414655,1,1,1913,32.5796,32.846
5414656,2,1,1913,30.155,32.7344
5414657,3,1,1913,41.7992,32.5508
5414658,4,1,1913,48.8912,32.711
5414659,5,1,1913,54.5306,32.6912
5414660,6,1,1913,61.4174,32.8784
5414661,7,1,1913,66.0254,32.7848
5414662,8,1,1913,69.0548,33.0296
5414663,9,1,1913,63.8942,32.837
5414664,10,1,1913,52.5506,32.612
5414665,11,1,1913,47.318,32.6876
5414666,12,1,1913,41.972,32.9864
5414667,1,1,1914,30.9632,33.242
5414668,2,1,1914,37.7924,33.3752
5414669,3,1,1914,42.9674,32.7164
5414670,4,1,1914,48.0686,32.9396
5414671,5,1,1914,56.7536,32.702
5414672,6,1,1914,64.5278,32.7974
5414673,7,1,1914,69.7766,32.8298
5414674,8,1,1914,67.5896,32.909
5414675,9,1,1914,58.2386,33.0242
5414676,10,1,1914,50.621,32.4302
5414677,11,1,1914,38.6636,32.7308
5414678,12,1,1914,39.7616,33.3734
5414679,1,1,1915,41.5562,33.0728
5414680,2,1,1915,35.1716,32.9522
5414681,3,1,1915,36.3182,32.6156
5414682,4,1,1915,47.6366,32.8784
5414683,5,1,1915,54.5522,32.9738
5414684,6,1,1915,64.4342,32.4644
5414685,7,1,1915,70.7288,32.7128
5414686,8,1,1915,66.4178,32.6714
5414687,9,1,1915,59.4878,32.6966
5414688,10,1,1915,52.0538,32.819
5414689,11,1,1915,45.3218,32.7344
5414690,12,1,1915,43.61,32.702
5414691,1,1,1916,36.3416,32.963
5414692,2,1,1916,37.04,33.5246
5414693,3,1,1916,41.4608,33.1862
5414694,4,1,1916,48.0938,32.9306
5414695,5,1,1916,56.1416,33.062
5414696,6,1,1916,64.1822,32.63
5414697,7,1,1916,68.7398,32.7128
5414698,8,1,1916,67.4636,32.5652
5414699,9,1,1916,60.0116,32.963
5414700,10,1,1916,54.833,32.5544
5414701,11,1,1916,47.2712,33.0566
5414702,12,1,1916,41.6876,32.9846
5414703,1,1,1917,36.257,32.5022
5414704,2,1,1917,23.9828,33.629
5414705,3,1,1917,35.4488,33.5102
5414706,4,1,1917,48.5384,33.1808
